rid,dataset_name,label_v2,text,matched_claim,rating,label_factcheck,publisher,url,score,concorda
640343923512334281,FC_BOATOS,fake,"A pedido do presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), o presidente Michel Temer acaba de decretar estado de sítio no Brasil por causa da greve dos caminhoneiros",O presidente Bolsonaro acaba de decretar estado de sítio no Brasil,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/11/23/bolsonaro-estado-de-sitio-brasil,0.857,1
485984266725666259,FC_EFARSAS,fake,O General Villas Bôas decretou intervenção militar no Brasil,INTERVENÇÃO MILITAR Forças Armadas do Brasil EXÉRCITO BRASILEIRO REVOLUÇÃO BRASILEIRA General: Villas Boas,Falso,fake,boatos.org,https://www.boatos.org/politica/intervencao-militar-assinada-pelo-general-villas-boas-forcas-armadas-assumem-governo-ate-fim-de-2023.html,0.857,1
1015516242519069405,FC_BOATOS,fake,"O ministro do Supremo Tribunal Federal (STF), Gilmar Mendes, nunca atuou como advogado, nunca fez concurso público e já foi proibido de exercer cargo",Gilmar Mendes nunca atuou como advogado e nunca fez concurso público,Falso,fake,boatos.org,https://www.boatos.org/politica/gilmar-mendes-nunca-foi-advogado-nunca-passou-concurso-publico.html,1.0,1
162516839331529759,FC_BOATOS,fake,Foi divulgado o escândalo que todo mundo suspeitava,"Divulgado o escândalo que todo mundo suspeitava! Talvez, isso explique a razão do candidato #Russomano ter declarado a seguinte frase",Falso,fake,boatos.org,https://www.boatos.org/politica/tse-vendeu-eleicao-sao-paulo-para-boulos-esquerda.html,1.0,1
703987191313972375,FC_G1,fake,"há um decreto que aumenta alíquota do Imposto de Renda de 27,5% para 35%","IMPOSTO DE RENDA - Decreto que aumenta de 27,5 para 35% , a aliquota do Imposto de Renda. - Este reajuste atinge diretamente a classe média.",Falso,fake,boatos.org,https://www.boatos.org/politica/decreto-aumenta-275-para-35-aliquota-imposto-de-renda.html,1.0,1
764977391401171482,FC_G1,fake,"água gelada fecha veias do coração, cria problemas no fígado e causa câncer no estômago","A ÁGUA GELADA FAZ MAL PARA VOCÊ. No passado, dizia-se que: se não lhe afetar na juventude, vai afetar na velhice. Ela fecha 4 veias do coração e causa ataque cardíaco. Bebidas geladas são a principal ",Falso,fake,boatos.org,https://www.boatos.org/saude/agua-gelada-faz-mal.html,1.0,1
544867818759535133,FC_BOATOS_VIRAL,fake,Ficha criminal que aponta Dilma como terrorista é falsa,“Dilma terrorista”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2018/10/18/imagens-falsas-whatsapp-presidenciaveis-lupa-ufmg-usp,1.0,1
1084169836340426930,FC_BOATOS,fake,"Um furacão com ventos de até 150 km/h pode atingir o litoral do Rio Grande do Sul e de Santa Catarina, na costa Sul do Brasil","Um furacão categoria 1 formou-se a cerca de 500 quilômetros da costa Sul do Brasil, mais precisamente em Santa Catarina, surpreendendo meteorologistas – que nunca viram a ocorrência de tal fenômeno na",Falso,fake,boatos.org,https://www.boatos.org/brasil/video-furacao-atingindo-cidade-santa-catarina-2019.html,1.0,1
302202666858041100,FC_G1,fake,vídeo em que Lula pede votos para Bolsonaro,"Post no TikTok, com o título “capital da moda faliu, faz o L”, apresenta um homem reagindo a um vídeo em que uma pessoa circula por um centro comercial e informa estar na cidade de Santa Cruz do Capib",Falso,fake,folha,https://www1.folha.uol.com.br/mercado/2023/09/e-falso-que-maior-comercio-popular-do-nordeste-tenha-falido.shtml,0.8,1
35894957674192300,FC_BOATOS_VIRAL,fake,"APURAÇÃO DE VOTOS NO JAPÃO: Jair Bolsonaro 80,68% Ciro Gomes 5,02% Geraldo Alckmin 3,67% João Amoedo 3,12% Álvaro Dias 3,00% Fernando Haddad 1,71% Cabo Daciolo 0,98% Marina Silva 0,67% Henrique Meirel",Ciro Gomes pede votos para Bolsonaro 22,Falso,fake,boatos.org,https://www.boatos.org/politica/ciro-gomes-pede-voto-para-bolsonaro-22-no-domingo-mostra-video.html,0.8,1
997001666991507231,FC_EFARSAS,fake,Bolsonaro disse à Folha que um paciente com câncer custa muito caro pro Estado,"Um paciente com câncer custa muito caro para o Estado, vamos cortar essa farra. Entrevista para Folha de São Paulo ""#BOLSONARO##VAI##CHEGAR##SUA##VEZ!!""",Falso,fake,boatos.org,https://www.boatos.org/politica/bolsonaro-paciente-cancer-custa-caro-folha.html,0.875,1
191365016821289743,FC_G1,fake,Haddad criou 'kit gay' para crianças de seis anos,"“Minha briga sempre foi [...] contra o material escolar. O [Fernando] Haddad era ministro da Educação. Ele que criou o ‘kit gay’. [...] [O aluno precisa] aprender física, química, matemática, geografi",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2022/10/21/mentiras-que-bolsonaro-conta-desde-2018,0.8,1
59417674413461188,FC_LUPA,fake,“Dilma e Fidel em Cuba”,“Dilma e Fidel em Cuba”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2018/10/18/imagens-falsas-whatsapp-presidenciaveis-lupa-ufmg-usp,1.0,1
1093916306211373901,FC_G1,fake,fraude nas urnas denunciada em vídeo por eleitor no Pará,Vídeo em que uma mesária mostra uma série de números dispostos no terminal utilizado para verificar informações sobre a urna eletrônica. Ela alega que os numerais apontam que o eleitor teria votado du,Falso,fake,folha,https://www1.folha.uol.com.br/poder/2023/11/terminal-do-mesario-nao-mostra-votos-de-eleitores-tse-esclareceu-o-boato.shtml,0.8,1
1042100391426755071,FC_BOATOS,fake,"A juíza Daniele Moura, da Emerj, escreveu uma carta de resposta ao ministro do STF Dias Toffoli após comentário dele sobre Judiciário e democracia","Essa é a resposta da Juíza Daniele Moura, da EMERJ, ao Ministro Toffoli:",Falso,fake,boatos.org,https://www.boatos.org/politica/daniele-moura-da-emerj-da-resposta-para-dias-toffoli-em-carta.html,0.875,1
858091163219096272,FC_BOATOS,fake,"Futura primeira-dama, Michelle Bolsonaro interpretou em libras a oração do Pai Nosso, em vídeo compartilhado na internet",Áudio da primeira dama Michelle Bolsonaro,Falso,fake,boatos.org,https://www.boatos.org/politica/michelle-bolsonaro-grava-audio-sobre-resultado-das-eleicoes-e-derrota-de-bolsonaro.html,0.8,1
344353717675116299,FC_G1,fake,"Hospital do Homem, em SP, vai fechar por falta de pacientes","Hospital do Homem, em São Paulo, vai fechar por falta de pacientes",Falso,fake,boatos.org,https://www.boatos.org/saude/hospital-do-homem-em-sao-paulo-vai-fechar-por-falta-de-pacientes.html,1.0,1
567130375155149467,FC_BOATOS,fake,A primeira-dama Michelle Bolsonaro resolveu fazer um desabafo sobre a tragédia de Brumadinho e o resultado das eleições,Áudio da primeira dama Michelle Bolsonaro,Falso,fake,boatos.org,https://www.boatos.org/politica/michelle-bolsonaro-grava-audio-sobre-resultado-das-eleicoes-e-derrota-de-bolsonaro.html,0.8,1
913980304148962594,FC_G1,fake,presidente da OAB aparece em foto ao lado de Battisti,"Foto de Jair Bolsonaro ao lado de mulher negra que veste camiseta com a estampa “Bolsonaro Presidente”. A legenda da publicação afirma “Bia Souza é MINION. Triste demais!”, dando a entender que é a at",Enganoso,fake,folha,https://www1.folha.uol.com.br/esporte/2024/08/mulher-que-aparece-em-foto-com-bolsonaro-nao-e-a-judoca-beatriz-souza.shtml,0.8,1
189579313299311431,FC_BOATOS,fake,"Por meio do Exarnet, o blog fechado dos militares, o general Gilberto Pimentel, presidente do Clube Militar, escreveu uma carta bombástica ao Brasil exaltando a Ditadura e atacando o STF",CARTA BOMBÁSTICA PARA O BRASIL PELO EXARNET: BLOG FECHADO DOS MILITARES. General Gilberto Pimentel,Falso,fake,boatos.org,https://www.boatos.org/brasil/general-gilberto-pimentel-escreve-carta-bombastica-exaltando-ditadura.html,0.909,1
89106653651137,FC_BOATOS,fake,A empresa Via 040 vai contratar 170 profissionais para trabalhar na duplicação da rodovia BR-040,Quem souber de alguém que esteja desempregado.… A Via 040 vai contratar 170 profissionais para trabalhar na duplicação da rodovia BR 365.Interessados enviar curriculum para,Falso,fake,boatos.org,https://www.boatos.org/brasil/via-040-vagas-emprego-duplicacao-br-365.html,0.833,1
732274220360546674,FC_BOATOS,fake,"Imagens mostram o sargento Manoel da Silva Rodrigues, preso com 39kg de cocaína na Espanha, com Flávio Bolsonaro, Jair Bolsonaro, Eduardo Bolsonaro e Fabrício Queiroz",Fabrício Queiroz é o verdadeiro pai de Flávio Bolsonaro,SÁTIRA,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/satira-reportagem-nao-disse-que-queiroz-e-pai-de-flavio-bolsonaro,0.8,1
736707859107945318,FC_COMPROVA,fake,"“O exemplo do Chile”, um texto que circula em redes sociais sobre a economia chilena, mistura informações verdadeiras e falsas para concluir de forma enganosa que os bons índices no país têm relação c","“O exemplo do Chile”, um texto que circula em redes sociais sobre a economia chilena, mistura informações verdadeiras e falsas para concluir de forma enganosa que os bons índices no país têm relação c","Enganoso - Texto mistura informações verdadeiras e falsas para concluir de forma enganosa que bons índices econômicos do Chile têm relação com uma ""quase extinção dos socialistas"" e contaram com a ajuda do atual ministro da Economia do Brasil, Paulo Guedes",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/o-exemplo-do-chile-mistura-dados-falsos-e-verdadeiros-para-defender-previdencia-chilena-e-apoiar-guedes/,1.0,1
940653309521871640,FC_COMPROVA,fake,"Em uma referência à política de privatização da equipe econômica do governo de Jair Bolsonaro, a postagem de uma página no Facebook dizia que Bolsonaro e o ministro da Economia, Paulo Guedes, só iriam","Em uma referência à política de privatização da equipe econômica do governo de Jair Bolsonaro, a postagem de uma página no Facebook dizia que Bolsonaro e o ministro da Economia, Paulo Guedes, só iriam",Enganoso - Não existe consulta pública para 'vender' aquífero Guarani; texto enganoso busca envolver Bolsonaro e Guedes em operação,fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-existe-consulta-publica-sobre-venda-do-aquifero-guarani-nem-bolsonaro-e-guedes-estao-envolvidos/,1.0,1
808018864785587110,FC_COMPROVA,fake,O vídeo de uma mãe que carrega o filho com deficiência no colo e protesta contra a suspensão do Benefício de Prestação Continuada (BPC) que recebia está sendo utilizado de forma enganosa em redes soci,O vídeo de uma mãe que carrega o filho com deficiência no colo e protesta contra a suspensão do Benefício de Prestação Continuada (BPC) que recebia está sendo utilizado de forma enganosa em redes soci,"Enganoso - Publicações em redes sociais agregaram informações em texto que não constam do conteúdo original para atacar o governo Bolsonaro. No vídeo, a mãe menciona equivocadamente uma “mudança na lei” que teria levado à suspensão do benefício",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/postagens-atribuem-erroneamente-a-bolsonaro-suspensao-de-beneficio-bpc-ocorrida-no-governo-temer/,1.0,1
510154768950435631,FC_COMPROVA,fake,"Duas fotos autênticas da BR-163, rodovia que liga o município de Tenente Portela, no norte do Rio Grande do Sul, a Santarém, no Pará, estão sendo utilizadas em uma montagem enganosa que circula pelas ","Duas fotos autênticas da BR-163, rodovia que liga o município de Tenente Portela, no norte do Rio Grande do Sul, a Santarém, no Pará, estão sendo utilizadas em uma montagem enganosa que circula pelas ","Enganoso - Embora o governo Bolsonaro tenha retomado as obras de pavimentação na BR-163, os períodos de tempo usados para legendar as imagens são falsos",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/foto-de-obra-na-br-163-usada-em-montagem-enganosa-como-sendo-do-governo-bolsonaro-e-dos-anos-lula/,1.0,1
937810434645817853,FC_COMPROVA,fake,"Médico do Pará contesta dados de desmatamento na Amazônia divulgados pelo INPE. Ele afirma que não é possível desmatar a floresta de janeiro a julho, pois estes são meses mais chuvosos e não permitem ","Médico do Pará contesta dados de desmatamento na Amazônia divulgados pelo INPE. Ele afirma que não é possível desmatar a floresta de janeiro a julho, pois estes são meses mais chuvosos e não permitem ","Falso - Ao contrário do que afirma um médico em vídeo publicado nas redes sociais, é possível desmatar a floresta em períodos chuvosos. Além disso, o período de chuvas na Amazônia vai de novembro a março enquanto os índices de desmatamento, medidos pelo INPE, cresceram de maio a julho deste ano.",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/chuvas-nao-impedem-desmatamento-na-amazonia-saiba-como-sao-feitas-as-medicoes-do-inpe/,1.0,1
112979629507980380,FC_COMPROVA,fake,Um trecho da entrevista para o programa Dossiê Globo News com o ex-guerrilheiro da Ação Libertadora Nacional (ALN) Carlos Eugênio Paz teria confessado o assassinato de Fernando Augusto de Santa Cruz O,Um trecho da entrevista para o programa Dossiê Globo News com o ex-guerrilheiro da Ação Libertadora Nacional (ALN) Carlos Eugênio Paz teria confessado o assassinato de Fernando Augusto de Santa Cruz O,Enganoso - Postagem no Twitter usa trecho de entrevista de um ex-guerrilheiro como sendo uma confissão do assassinato de Fernando Augusto de Santa Cruz Oliveira,fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/pai-de-presidente-da-oab-foi-vitima-do-regime-militar-e-nao-dos-proprios-companheiros/,1.0,1
1058431268623697556,FC_COMPROVA,fake,BOLSONARO ANUNCIA FIM DAS COTAS NAS UNIVERSIDADES FEDERAIS E REV0LTA ESQUERDISTAS,BOLSONARO ANUNCIA FIM DAS COTAS NAS UNIVERSIDADES FEDERAIS E REV0LTA ESQUERDISTAS,Falso - A informação do vídeo se refere a um edital de vestibular específico para transexuais e travestis que foi suspenso em uma universidade. A decisão não afeta outros processos seletivos nem a política de cotas de outras instituições de ensino,fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-bolsonaro-anunciou-fim-das-cotas-nas-universidades-federais/,1.0,1
227419597646524041,FC_COMPROVA,fake,quem sacar R$ 500 do Fundo de Garantia por Tempo de Serviço (FGTS) perde o direito ao restante do saldo em caso de demissão.,quem sacar R$ 500 do Fundo de Garantia por Tempo de Serviço (FGTS) perde o direito ao restante do saldo em caso de demissão.,Falso - Artigo com título falso que viralizou no Facebook confunde duas modalidades de saque do FGTS anunciadas pelo governo no dia 24 de julho,fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/quem-sacar-os-r-500-do-fgts-nao-perdera-o-direito-ao-saldo-em-caso-de-demissao-entenda-a-proposta-do-governo/,1.0,1
895748672341492444,FC_COMPROVA,fake,"Filme de Vereza, sem Rouanet, é selecionado para concorrer como melhor filme estrangeiro em Madri","Filme de Vereza, sem Rouanet, é selecionado para concorrer como melhor filme estrangeiro em Madri","Enganoso - Por ser um longa-metragem de ficção, o filme de Carlos Vereza não se enquadra nas regras de financiamento da Lei Rouanet, mas sim de outros tipos de fomento como a Lei do Audiovisual",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/filme-de-carlos-vereza-indicado-a-premio-nao-usou-a-lei-rouanet-mas-nao-se-enquadrava-nas-regras/,1.0,1
870451297190227561,FC_COMPROVA,fake,Bolsonaro elimina aparelhamento do Conselho Nacional de Políticas sobre Drogas,Bolsonaro elimina aparelhamento do Conselho Nacional de Políticas sobre Drogas,Falso - As atas das reuniões mostram que os representantes da sociedade civil que faziam parte do Conad possuíam diversidade de posicionamentos em relação às políticas de drogas,fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-conselho-de-politicas-de-drogas-era-aparelhado-atas-comprovam-a-diversidade-de-opinioes/,1.0,1
60966825599745488,FC_COMPROVA,fake,"A Embaixada do Brasil em Washington, nos Estados Unidos, é um “reduto do PT'” (Partido dos Trabalhadores), batizaram uma sala de reuniões com o nome de Marielle Franco e usam politicamente para apoiar","A Embaixada do Brasil em Washington, nos Estados Unidos, é um “reduto do PT'” (Partido dos Trabalhadores), batizaram uma sala de reuniões com o nome de Marielle Franco e usam politicamente para apoiar","Falso - O Comprova não encontrou nenhuma evidência de que exista na Embaixada uma sala de reuniões batizada com o nome de Marielle Franco, que o local exiba nas paredes a inscrição ""Lula Livre"", que tenha patrocinado manifestações em favor do ex-presidente Lula ou que sirva de abrigo para integrantes do MST",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falsa-a-corrente-que-acusa-a-embaixada-do-brasil-nos-eua-de-ser-reduto-do-pt/,1.0,1
308069540749854106,FC_COMPROVA,fake,"Santa Cruz, presidente da OAB, mantém contratos de R$ 3,8 milhões com Petrobrás e Serpro, assinados nos governos do PT O governo Bolsonaro prometeu romper aqueles contratos ainda em vigor. Tudo no POR","Santa Cruz, presidente da OAB, mantém contratos de R$ 3,8 milhões com Petrobrás e Serpro, assinados nos governos do PT O governo Bolsonaro prometeu romper aqueles contratos ainda em vigor. Tudo no POR","Enganoso - Artigo diz que escritório de Felipe Santa Cruz recebeu recursos de estatal sem licitação, mas omite que o tipo de contrato firmado dispensa processos licitatórios ** Evidência comprovada - Os contratos existem, foram firmados com Petrobras e Serpro e podem ser verificados nos portais da transparência das estatais",fake,comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/contratos-de-empresa-do-presidente-da-oab-com-estatais-nao-foram-obtidos-em-licitacao-mas-sao-regulares/,1.0,1
